2.437345,0.134453,aoi,resman,foreground,"(460, 388.8, 1305, 0.0)"
2.439263,0.134453,aoi,resman,overdue,"(460, 388.8, 1305, 0.0)"
2.457519,0.134453,aoi,resman,task_title,"(460, 432.0, 1305, 388.8)"
2.459713,0.134453,aoi,resman,automode,"(804.76, 247.32, 931.51, 225.72)"
2.461694,0.134453,aoi,resman,status_foreground,"(1305, 388.8, 1536, 0.0)"
2.467865,0.134453,aoi,resman,status_title,"(1305, 432.0, 1536, 388.8)"
2.472522,0.134453,aoi,resman,pump_1_flow,"(1305, 388.8, 1536, 345.6)"
2.476505,0.134453,aoi,resman,pump_2_flow,"(1305, 345.6, 1536, 302.40000000000003)"
2.480046,0.134453,aoi,resman,pump_3_flow,"(1305, 302.40000000000003, 1536, 259.20000000000005)"
2.483924,0.134453,aoi,resman,pump_4_flow,"(1305, 259.2, 1536, 216.0)"
2.488108,0.134453,aoi,resman,pump_5_flow,"(1305, 216.0, 1536, 172.8)"
2.493688,0.134453,aoi,resman,pump_6_flow,"(1305, 172.8, 1536, 129.60000000000002)"
2.497925,0.134453,aoi,resman,pump_7_flow,"(1305, 129.59999999999997, 1536, 86.39999999999998)"
2.502305,0.134453,aoi,resman,pump_8_flow,"(1305, 86.39999999999999, 1536, 43.19999999999999)"
2.506501,0.134453,aoi,resman,tank_a,"(578.3, 349.92, 705.05, 213.84000000000003)"
2.511459,0.134453,aoi,resman,tank_b,"(1000.8, 349.92, 1127.55, 213.84000000000003)"
2.515446,0.134453,aoi,resman,tank_c,"(502.25, 194.39999999999998, 586.75, 58.32)"
2.520409,0.134453,aoi,resman,tank_d,"(924.75, 194.39999999999998, 1009.25, 58.32)"
2.523628,0.134453,aoi,resman,tank_e,"(713.5, 194.39999999999998, 814.9, 58.32)"
2.527288,0.134453,aoi,resman,tank_f,"(1136.0, 194.39999999999998, 1237.4, 58.32)"
2.550421,0.134453,parameter,resman,title,Resources management
2.55051,0.134453,parameter,resman,taskplacement,bottommid
2.550548,0.134453,parameter,resman,taskupdatetime,2000
2.550591,0.134453,parameter,resman,taskfeedback-overdue-active,0
2.55063,0.134453,parameter,resman,taskfeedback-overdue-color,"(241, 100, 100, 255)"
2.550672,0.134453,parameter,resman,taskfeedback-overdue-delayms,2000
2.550708,0.134453,parameter,resman,taskfeedback-overdue-blinkdurationms,1000
2.550745,0.134453,parameter,resman,taskfeedback-overdue-_nexttoggletime,0
2.55078,0.134453,parameter,resman,taskfeedback-overdue-_is_visible,0
2.550817,0.134453,parameter,resman,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x000001F91B3DAA00>
2.550862,0.134453,parameter,resman,automaticsolver,0
2.550896,0.134453,parameter,resman,displayautomationstate,1
